Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Anarhichas,minor,62.25,0.75,1600:120:2,0.01
Anarhichas,minor,62.25,1.25,1600:121:1,0.01
Anarhichas,minor,62.25,1.75,1600:121:2,0.04
Anarhichas,minor,62.75,1.75,1600:121:4,0.02
Anarhichas,minor,62.25,2.25,1600:122:1,0.19
Anarhichas,minor,62.75,2.25,1600:122:3,0.07
Anarhichas,minor,62.75,2.75,1600:122:4,0.14
Anarhichas,minor,65.75,5.75,1600:455:4,0.18
Anarhichas,minor,65.75,6.25,1600:456:3,0.16
Anarhichas,minor,65.75,6.75,1600:456:4,0.14
Anarhichas,minor,65.75,7.25,1600:457:3,0.16
Anarhichas,minor,65.75,7.75,1600:457:4,0.19
Anarhichas,minor,66.25,5.75,1600:465:2,0.03
Anarhichas,minor,66.25,6.25,1600:466:1,0.14
Anarhichas,minor,66.25,6.75,1600:466:2,0.14
Anarhichas,minor,66.75,6.75,1600:466:4,0.11
Anarhichas,minor,66.25,7.25,1600:467:1,0.15
Anarhichas,minor,66.25,7.75,1600:467:2,0.19
Anarhichas,minor,66.75,7.25,1600:467:3,0.12
Anarhichas,minor,66.75,7.75,1600:467:4,0.14
Anarhichas,minor,66.75,8.25,1600:468:3,0.16
Anarhichas,minor,66.75,8.75,1600:468:4,0.17
Anarhichas,minor,67.25,8.25,1600:478:1,0.12
Anarhichas,minor,67.25,8.75,1600:478:2,0.16
Anarhichas,minor,67.75,9.25,1600:479:3,0.19
Anarhichas,minor,62.25,17.25,1601:227:1,0.03
Anarhichas,minor,62.75,17.75,1601:227:4,0.07
Anarhichas,minor,65.25,11.75,1601:351:2,0.17
Anarhichas,minor,68.25,16.75,1601:486:2,0.16
Anarhichas,minor,69.75,18.75,1601:498:4,0.01
Anarhichas,minor,60.25,29.75,1602:209:2,0.01
Anarhichas,minor,69.75,21.25,1602:391:3,0.04
Anarhichas,minor,60.25,30.25,1603:100:1,0.01
Anarhichas,minor,64.25,36.25,1603:246:1,0.02
Anarhichas,minor,64.25,36.75,1603:246:2,0.06
Anarhichas,minor,64.75,36.25,1603:246:3,0.11
Anarhichas,minor,64.75,36.75,1603:246:4,0.06
Anarhichas,minor,64.25,37.25,1603:247:1,0.07
Anarhichas,minor,64.25,37.75,1603:247:2,0.19
Anarhichas,minor,64.75,37.75,1603:247:4,0.18
Anarhichas,minor,64.25,38.25,1603:248:1,0.18
Anarhichas,minor,64.75,39.75,1603:249:4,0.17
Anarhichas,minor,66.75,35.25,1603:465:3,0.01
Anarhichas,minor,66.25,38.75,1603:468:2,0.15
Anarhichas,minor,65.75,40.75,1604:350:4,0.09
Anarhichas,minor,66.75,40.75,1604:360:4,0.19
Anarhichas,minor,66.75,42.75,1604:362:4,0.01
Anarhichas,minor,67.25,42.75,1604:372:2,0.15
Anarhichas,minor,67.75,42.75,1604:372:4,0.16
Anarhichas,minor,67.25,43.25,1604:373:1,0.06
Anarhichas,minor,67.75,43.25,1604:373:3,0.11
Anarhichas,minor,67.75,43.75,1604:373:4,0.02
Anarhichas,minor,68.25,43.75,1604:383:2,0.15
Anarhichas,minor,67.75,46.75,1604:476:4,0.17
Anarhichas,minor,67.75,47.25,1604:477:3,0.17
Anarhichas,minor,67.75,47.75,1604:477:4,0.17
Anarhichas,minor,67.75,48.25,1604:478:3,0.13
Anarhichas,minor,68.25,47.75,1604:487:2,0.18
