Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Lycodichthys,dearborni,-76.25,176.25,3717:466:1,1
Lycodichthys,dearborni,-76.25,176.75,3717:466:2,1
Lycodichthys,dearborni,-76.25,177.25,3717:467:1,1
Lycodichthys,dearborni,-76.25,179.25,3717:469:1,0.98
Lycodichthys,dearborni,-76.25,179.75,3717:469:2,0.95
Lycodichthys,dearborni,-76.75,179.25,3717:469:3,0.87
Lycodichthys,dearborni,-76.75,179.75,3717:469:4,1
Lycodichthys,dearborni,-73.75,-179.25,5717:239:3,0.99
Lycodichthys,dearborni,-73.75,-179.75,5717:239:4,1
Lycodichthys,dearborni,-74.25,-179.25,5717:249:1,1
Lycodichthys,dearborni,-74.25,-179.75,5717:249:2,1
Lycodichthys,dearborni,-75.25,-178.25,5717:458:1,1
Lycodichthys,dearborni,-75.25,-178.75,5717:458:2,1
Lycodichthys,dearborni,-75.75,-178.25,5717:458:3,0.8
Lycodichthys,dearborni,-75.25,-179.25,5717:459:1,1
Lycodichthys,dearborni,-75.25,-179.75,5717:459:2,1
Lycodichthys,dearborni,-75.75,-179.25,5717:459:3,1
Lycodichthys,dearborni,-75.75,-179.75,5717:459:4,1
Lycodichthys,dearborni,-76.25,-179.75,5717:469:2,0.8
