Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Melanostigma,gelatinosum,-77.25,-166.75,5716:476:2,0.03
Melanostigma,gelatinosum,-77.25,-166.25,5716:476:1,0.03
Melanostigma,gelatinosum,-77.75,-165.75,5716:475:4,0.03
Melanostigma,gelatinosum,-77.75,-165.25,5716:475:3,0.03
Melanostigma,gelatinosum,-77.25,-165.75,5716:475:2,0.03
Melanostigma,gelatinosum,-77.25,-165.25,5716:475:1,0.03
Melanostigma,gelatinosum,-76.75,-169.75,5716:469:4,0.01
Melanostigma,gelatinosum,-76.75,-169.25,5716:469:3,0.01
Melanostigma,gelatinosum,-76.75,-168.75,5716:468:4,0.01
Melanostigma,gelatinosum,-76.75,-168.25,5716:468:3,0.01
Melanostigma,gelatinosum,-76.75,-167.75,5716:467:4,0.01
Melanostigma,gelatinosum,-76.75,-167.25,5716:467:3,0.01
Melanostigma,gelatinosum,-76.75,-166.75,5716:466:4,0.01
Melanostigma,gelatinosum,-76.75,-166.25,5716:466:3,0.01
Melanostigma,gelatinosum,-76.75,-165.75,5716:465:4,0.01
Melanostigma,gelatinosum,-76.75,-165.25,5716:465:3,0.01
Melanostigma,gelatinosum,-77.75,-164.75,5716:374:4,0.03
Melanostigma,gelatinosum,-77.75,-164.25,5716:374:3,0.03
Melanostigma,gelatinosum,-77.25,-164.75,5716:374:2,0.03
Melanostigma,gelatinosum,-77.25,-164.25,5716:374:1,0.03
Melanostigma,gelatinosum,-77.75,-163.75,5716:373:4,0.03
Melanostigma,gelatinosum,-77.75,-163.25,5716:373:3,0.02
Melanostigma,gelatinosum,-77.25,-163.75,5716:373:2,0.03
Melanostigma,gelatinosum,-77.25,-163.25,5716:373:1,0.03
Melanostigma,gelatinosum,-77.75,-162.75,5716:372:4,0.02
Melanostigma,gelatinosum,-77.75,-162.25,5716:372:3,0.02
Melanostigma,gelatinosum,-77.25,-162.75,5716:372:2,0.02
Melanostigma,gelatinosum,-77.25,-162.25,5716:372:1,0.02
Melanostigma,gelatinosum,-77.75,-161.75,5716:371:4,0.02
Melanostigma,gelatinosum,-77.75,-161.25,5716:371:3,0.02
Melanostigma,gelatinosum,-77.25,-161.75,5716:371:2,0.02
Melanostigma,gelatinosum,-77.25,-161.25,5716:371:1,0.02
Melanostigma,gelatinosum,-77.75,-160.75,5716:370:4,0.02
Melanostigma,gelatinosum,-77.75,-160.25,5716:370:3,0.02
Melanostigma,gelatinosum,-77.25,-160.75,5716:370:2,0.02
Melanostigma,gelatinosum,-77.25,-160.25,5716:370:1,0.02
Melanostigma,gelatinosum,-76.75,-164.75,5716:364:4,0.01
Melanostigma,gelatinosum,-76.75,-164.25,5716:364:3,0.01
Melanostigma,gelatinosum,-76.75,-163.75,5716:363:4,0.01
Melanostigma,gelatinosum,-76.75,-163.25,5716:363:3,0.01
Melanostigma,gelatinosum,-76.75,-162.75,5716:362:4,0.01
Melanostigma,gelatinosum,-76.75,-162.25,5716:362:3,0.01
Melanostigma,gelatinosum,-76.75,-161.75,5716:361:4,0.01
Melanostigma,gelatinosum,-76.75,-161.25,5716:361:3,0.01
Melanostigma,gelatinosum,-76.75,-160.75,5716:360:4,0.01
Melanostigma,gelatinosum,-76.75,-160.25,5716:360:3,0.01
Melanostigma,gelatinosum,-77.75,-159.75,5715:479:4,0.02
Melanostigma,gelatinosum,-77.75,-159.25,5715:479:3,0.02
Melanostigma,gelatinosum,-77.25,-159.75,5715:479:2,0.02
Melanostigma,gelatinosum,-77.25,-159.25,5715:479:1,0.02
Melanostigma,gelatinosum,-77.75,-158.75,5715:478:4,0.01
Melanostigma,gelatinosum,-77.75,-158.25,5715:478:3,0.01
Melanostigma,gelatinosum,-77.25,-158.75,5715:478:2,0.01
Melanostigma,gelatinosum,-77.25,-158.25,5715:478:1,0.01
Melanostigma,gelatinosum,-77.75,-157.75,5715:477:4,0.01
Melanostigma,gelatinosum,-77.25,-157.75,5715:477:2,0.01
Melanostigma,gelatinosum,-77.25,-157.25,5715:477:1,0.01
Melanostigma,gelatinosum,-77.25,-156.75,5715:476:2,0.01
Melanostigma,gelatinosum,-77.25,-156.25,5715:476:1,0.01
Melanostigma,gelatinosum,-77.25,-155.75,5715:475:2,0.01
Melanostigma,gelatinosum,-77.25,-155.25,5715:475:1,0.01
Melanostigma,gelatinosum,-76.75,-159.75,5715:469:4,0.01
Melanostigma,gelatinosum,-76.75,-159.25,5715:469:3,0.01
Melanostigma,gelatinosum,-76.75,-158.75,5715:468:4,0.01
Melanostigma,gelatinosum,-76.75,-158.25,5715:468:3,0.01
Melanostigma,gelatinosum,-76.75,-157.75,5715:467:4,0.01
Melanostigma,gelatinosum,-76.75,-157.25,5715:467:3,0.01
Melanostigma,gelatinosum,-76.75,-156.75,5715:466:4,0.01
Melanostigma,gelatinosum,-76.75,-156.25,5715:466:3,0.01
Melanostigma,gelatinosum,-76.75,-155.75,5715:465:4,0.01
Melanostigma,gelatinosum,-76.75,-155.25,5715:465:3,0.01
Melanostigma,gelatinosum,-77.25,-154.75,5715:374:2,0.01
Melanostigma,gelatinosum,-77.25,-154.25,5715:374:1,0.01
Melanostigma,gelatinosum,-77.25,-153.75,5715:373:2,0.01
Melanostigma,gelatinosum,-77.25,-153.25,5715:373:1,0.01
Melanostigma,gelatinosum,-77.25,-152.75,5715:372:2,0.01
Melanostigma,gelatinosum,-77.25,-152.25,5715:372:1,0.01
Melanostigma,gelatinosum,-77.25,-151.75,5715:371:2,0.01
Melanostigma,gelatinosum,-77.25,-151.25,5715:371:1,0.01
Melanostigma,gelatinosum,-76.75,-154.75,5715:364:4,0.01
Melanostigma,gelatinosum,-76.75,-154.25,5715:364:3,0.01
Melanostigma,gelatinosum,-76.75,-153.75,5715:363:4,0.01
Melanostigma,gelatinosum,-76.75,-153.25,5715:363:3,0.01
Melanostigma,gelatinosum,-76.75,-152.75,5715:362:4,0.01
Melanostigma,gelatinosum,-70.25,-150.75,5715:100:2,0.01
Melanostigma,gelatinosum,-70.25,-150.25,5715:100:1,0.01
Melanostigma,gelatinosum,-71.25,-147.25,5714:217:1,0.01
Melanostigma,gelatinosum,-71.75,-146.25,5714:216:3,0.01
Melanostigma,gelatinosum,-71.25,-146.75,5714:216:2,0.01
Melanostigma,gelatinosum,-71.25,-146.25,5714:216:1,0.01
Melanostigma,gelatinosum,-71.75,-145.75,5714:215:4,0.01
Melanostigma,gelatinosum,-71.75,-145.25,5714:215:3,0.01
Melanostigma,gelatinosum,-71.25,-145.75,5714:215:2,0.01
Melanostigma,gelatinosum,-71.25,-145.25,5714:215:1,0.01
Melanostigma,gelatinosum,-70.25,-149.75,5714:209:2,0.01
Melanostigma,gelatinosum,-70.25,-149.25,5714:209:1,0.01
Melanostigma,gelatinosum,-70.75,-148.25,5714:208:3,0.01
Melanostigma,gelatinosum,-70.25,-148.75,5714:208:2,0.01
Melanostigma,gelatinosum,-70.25,-148.25,5714:208:1,0.01
Melanostigma,gelatinosum,-70.75,-147.75,5714:207:4,0.01
Melanostigma,gelatinosum,-70.75,-147.25,5714:207:3,0.01
Melanostigma,gelatinosum,-70.25,-147.75,5714:207:2,0.01
Melanostigma,gelatinosum,-70.25,-147.25,5714:207:1,0.01
Melanostigma,gelatinosum,-70.75,-146.75,5714:206:4,0.01
Melanostigma,gelatinosum,-70.75,-146.25,5714:206:3,0.01
Melanostigma,gelatinosum,-70.25,-146.75,5714:206:2,0.01
Melanostigma,gelatinosum,-70.25,-146.25,5714:206:1,0.01
Melanostigma,gelatinosum,-70.75,-145.75,5714:205:4,0.01
Melanostigma,gelatinosum,-70.75,-145.25,5714:205:3,0.01
Melanostigma,gelatinosum,-70.25,-145.75,5714:205:2,0.01
Melanostigma,gelatinosum,-70.25,-145.25,5714:205:1,0.01
Melanostigma,gelatinosum,-72.25,-144.25,5714:124:1,0.01
Melanostigma,gelatinosum,-72.25,-143.75,5714:123:2,0.01
Melanostigma,gelatinosum,-72.25,-143.25,5714:123:1,0.01
Melanostigma,gelatinosum,-72.25,-142.75,5714:122:2,0.01
Melanostigma,gelatinosum,-72.25,-142.25,5714:122:1,0.01
Melanostigma,gelatinosum,-72.25,-141.75,5714:121:2,0.01
Melanostigma,gelatinosum,-71.75,-144.75,5714:114:4,0.01
Melanostigma,gelatinosum,-71.75,-144.25,5714:114:3,0.01
Melanostigma,gelatinosum,-71.25,-144.75,5714:114:2,0.01
Melanostigma,gelatinosum,-71.25,-144.25,5714:114:1,0.01
Melanostigma,gelatinosum,-71.75,-143.75,5714:113:4,0.01
Melanostigma,gelatinosum,-71.75,-143.25,5714:113:3,0.01
Melanostigma,gelatinosum,-71.25,-143.75,5714:113:2,0.01
Melanostigma,gelatinosum,-71.25,-143.25,5714:113:1,0.01
Melanostigma,gelatinosum,-71.75,-142.75,5714:112:4,0.01
Melanostigma,gelatinosum,-71.75,-142.25,5714:112:3,0.01
Melanostigma,gelatinosum,-71.25,-142.75,5714:112:2,0.01
Melanostigma,gelatinosum,-71.25,-142.25,5714:112:1,0.01
Melanostigma,gelatinosum,-71.75,-141.75,5714:111:4,0.01
Melanostigma,gelatinosum,-71.75,-141.25,5714:111:3,0.01
Melanostigma,gelatinosum,-71.25,-141.75,5714:111:2,0.01
Melanostigma,gelatinosum,-71.25,-141.25,5714:111:1,0.01
Melanostigma,gelatinosum,-71.75,-140.75,5714:110:4,0.01
Melanostigma,gelatinosum,-71.75,-140.25,5714:110:3,0.01
Melanostigma,gelatinosum,-71.25,-140.75,5714:110:2,0.01
Melanostigma,gelatinosum,-71.25,-140.25,5714:110:1,0.01
Melanostigma,gelatinosum,-70.75,-144.75,5714:104:4,0.01
Melanostigma,gelatinosum,-70.75,-144.25,5714:104:3,0.01
Melanostigma,gelatinosum,-70.25,-144.75,5714:104:2,0.01
Melanostigma,gelatinosum,-70.25,-144.25,5714:104:1,0.01
Melanostigma,gelatinosum,-70.75,-143.75,5714:103:4,0.01
Melanostigma,gelatinosum,-70.75,-143.25,5714:103:3,0.01
Melanostigma,gelatinosum,-70.25,-143.75,5714:103:2,0.01
Melanostigma,gelatinosum,-70.25,-143.25,5714:103:1,0.01
Melanostigma,gelatinosum,-70.75,-142.75,5714:102:4,0.01
Melanostigma,gelatinosum,-70.75,-142.25,5714:102:3,0.01
Melanostigma,gelatinosum,-70.25,-142.75,5714:102:2,0.01
Melanostigma,gelatinosum,-70.25,-142.25,5714:102:1,0.01
Melanostigma,gelatinosum,-70.75,-141.75,5714:101:4,0.01
Melanostigma,gelatinosum,-70.75,-141.25,5714:101:3,0.01
Melanostigma,gelatinosum,-70.25,-141.75,5714:101:2,0.02
Melanostigma,gelatinosum,-70.25,-141.25,5714:101:1,0.02
Melanostigma,gelatinosum,-70.75,-140.75,5714:100:4,0.01
Melanostigma,gelatinosum,-70.75,-140.25,5714:100:3,0.02
Melanostigma,gelatinosum,-70.25,-140.75,5714:100:2,0.02
Melanostigma,gelatinosum,-70.25,-140.25,5714:100:1,0.02
Melanostigma,gelatinosum,-71.75,-139.75,5713:219:4,0.01
Melanostigma,gelatinosum,-71.75,-139.25,5713:219:3,0.01
Melanostigma,gelatinosum,-71.25,-139.75,5713:219:2,0.01
Melanostigma,gelatinosum,-71.25,-139.25,5713:219:1,0.01
Melanostigma,gelatinosum,-71.75,-138.75,5713:218:4,0.01
Melanostigma,gelatinosum,-71.75,-138.25,5713:218:3,0.01
Melanostigma,gelatinosum,-71.25,-138.75,5713:218:2,0.01
Melanostigma,gelatinosum,-71.25,-138.25,5713:218:1,0.01
Melanostigma,gelatinosum,-71.75,-137.75,5713:217:4,0.01
Melanostigma,gelatinosum,-71.75,-137.25,5713:217:3,0.01
Melanostigma,gelatinosum,-71.25,-137.75,5713:217:2,0.01
Melanostigma,gelatinosum,-71.25,-137.25,5713:217:1,0.01
Melanostigma,gelatinosum,-71.75,-136.75,5713:216:4,0.01
Melanostigma,gelatinosum,-71.75,-136.25,5713:216:3,0.01
Melanostigma,gelatinosum,-71.25,-136.75,5713:216:2,0.01
Melanostigma,gelatinosum,-71.25,-136.25,5713:216:1,0.01
Melanostigma,gelatinosum,-71.75,-135.75,5713:215:4,0.01
Melanostigma,gelatinosum,-71.75,-135.25,5713:215:3,0.01
Melanostigma,gelatinosum,-71.25,-135.75,5713:215:2,0.01
Melanostigma,gelatinosum,-71.25,-135.25,5713:215:1,0.01
Melanostigma,gelatinosum,-70.75,-139.75,5713:209:4,0.02
Melanostigma,gelatinosum,-70.75,-139.25,5713:209:3,0.01
Melanostigma,gelatinosum,-70.25,-139.75,5713:209:2,0.02
Melanostigma,gelatinosum,-70.25,-139.25,5713:209:1,0.02
Melanostigma,gelatinosum,-70.75,-138.75,5713:208:4,0.01
Melanostigma,gelatinosum,-70.75,-138.25,5713:208:3,0.02
Melanostigma,gelatinosum,-70.25,-138.75,5713:208:2,0.02
Melanostigma,gelatinosum,-70.25,-138.25,5713:208:1,0.02
Melanostigma,gelatinosum,-70.75,-137.75,5713:207:4,0.02
Melanostigma,gelatinosum,-70.75,-137.25,5713:207:3,0.02
Melanostigma,gelatinosum,-70.25,-137.75,5713:207:2,0.02
Melanostigma,gelatinosum,-70.25,-137.25,5713:207:1,0.02
Melanostigma,gelatinosum,-70.75,-136.75,5713:206:4,0.02
Melanostigma,gelatinosum,-70.75,-136.25,5713:206:3,0.02
Melanostigma,gelatinosum,-70.25,-136.75,5713:206:2,0.02
Melanostigma,gelatinosum,-70.25,-136.25,5713:206:1,0.02
Melanostigma,gelatinosum,-70.75,-135.75,5713:205:4,0.02
Melanostigma,gelatinosum,-70.75,-135.25,5713:205:3,0.02
Melanostigma,gelatinosum,-70.25,-135.75,5713:205:2,0.02
Melanostigma,gelatinosum,-70.25,-135.25,5713:205:1,0.02
Melanostigma,gelatinosum,-74.75,-134.25,5713:144:3,0.01
Melanostigma,gelatinosum,-74.75,-133.75,5713:143:4,0.01
Melanostigma,gelatinosum,-74.75,-133.25,5713:143:3,0.01
Melanostigma,gelatinosum,-74.25,-133.25,5713:143:1,0.01
Melanostigma,gelatinosum,-74.75,-132.75,5713:142:4,0.01
Melanostigma,gelatinosum,-74.25,-132.75,5713:142:2,0.01
Melanostigma,gelatinosum,-74.25,-132.25,5713:142:1,0.01
Melanostigma,gelatinosum,-74.25,-131.75,5713:141:2,0.01
Melanostigma,gelatinosum,-74.25,-131.25,5713:141:1,0.01
Melanostigma,gelatinosum,-74.25,-130.75,5713:140:2,0.01
Melanostigma,gelatinosum,-71.25,-134.75,5713:114:2,0.01
Melanostigma,gelatinosum,-71.25,-134.25,5713:114:1,0.01
Melanostigma,gelatinosum,-71.25,-133.75,5713:113:2,0.01
Melanostigma,gelatinosum,-71.25,-133.25,5713:113:1,0.01
Melanostigma,gelatinosum,-71.25,-132.75,5713:112:2,0.01
Melanostigma,gelatinosum,-71.25,-132.25,5713:112:1,0.01
Melanostigma,gelatinosum,-70.75,-134.75,5713:104:4,0.02
Melanostigma,gelatinosum,-70.75,-134.25,5713:104:3,0.02
Melanostigma,gelatinosum,-70.25,-134.75,5713:104:2,0.02
Melanostigma,gelatinosum,-70.25,-134.25,5713:104:1,0.02
Melanostigma,gelatinosum,-70.75,-133.75,5713:103:4,0.01
Melanostigma,gelatinosum,-70.75,-133.25,5713:103:3,0.01
Melanostigma,gelatinosum,-70.25,-133.75,5713:103:2,0.02
