Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Bathymaster,signatus,43.75,140.25,1414:130:3,0.1
Bathymaster,signatus,43.75,140.75,1414:130:4,0.19
Bathymaster,signatus,43.25,144.25,1414:134:1,0.05
Bathymaster,signatus,44.25,140.25,1414:140:1,0.12
Bathymaster,signatus,44.25,140.75,1414:140:2,0.16
Bathymaster,signatus,44.75,140.25,1414:140:3,0.15
Bathymaster,signatus,45.25,144.75,1414:354:2,0.14
Bathymaster,signatus,45.75,144.75,1414:354:4,0.02
Bathymaster,signatus,46.75,140.75,1414:360:4,0.17
Bathymaster,signatus,48.75,146.25,1414:486:3,0.08
Bathymaster,signatus,49.25,146.75,1414:496:2,0.11
Bathymaster,signatus,50.25,140.25,1514:100:1,0.05
Bathymaster,signatus,52.25,141.25,1514:121:1,0.14
Bathymaster,signatus,52.25,141.75,1514:121:2,0.17
Bathymaster,signatus,52.75,141.25,1514:121:3,0.11
Bathymaster,signatus,52.75,141.75,1514:121:4,0.1
Bathymaster,signatus,53.25,141.25,1514:131:1,0.16
Bathymaster,signatus,53.25,141.75,1514:131:2,0.15
Bathymaster,signatus,53.25,142.75,1514:132:2,0.07
Bathymaster,signatus,50.25,146.75,1514:206:2,0.14
Bathymaster,signatus,52.25,145.25,1514:225:1,0.08
Bathymaster,signatus,54.75,145.75,1514:245:4,0.09
Bathymaster,signatus,54.75,146.25,1514:246:3,0.07
Bathymaster,signatus,54.75,146.75,1514:246:4,0.13
Bathymaster,signatus,54.25,147.75,1514:247:2,0.08
Bathymaster,signatus,54.75,147.75,1514:247:4,0.18
Bathymaster,signatus,54.25,148.25,1514:248:1,0.03
Bathymaster,signatus,54.25,148.75,1514:248:2,0.14
Bathymaster,signatus,50.75,154.75,1515:104:4,0.11
Bathymaster,signatus,51.25,152.75,1515:112:2,0.14
Bathymaster,signatus,51.75,152.25,1515:112:3,0.08
Bathymaster,signatus,52.25,151.75,1515:121:2,0.07
Bathymaster,signatus,52.75,151.75,1515:121:4,0.13
Bathymaster,signatus,53.25,150.75,1515:130:2,0.12
Bathymaster,signatus,52.25,156.75,1515:226:2,0.02
Bathymaster,signatus,52.75,158.25,1515:228:3,0.03
Bathymaster,signatus,54.25,168.75,1516:248:2,0.16
Bathymaster,signatus,56.75,163.75,1516:363:4,0.17
Bathymaster,signatus,59.25,162.75,1516:392:2,0.07
Bathymaster,signatus,55.75,166.25,1516:456:3,0.18
Bathymaster,signatus,52.25,172.75,1517:122:2,0.15
Bathymaster,signatus,53.25,179.75,1517:239:2,0.11
Bathymaster,signatus,54.75,177.25,1517:247:3,0.02
Bathymaster,signatus,54.75,179.75,1517:249:4,0.02
Bathymaster,signatus,57.75,171.25,1517:371:3,0.1
