Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Pholis,gunnellus,61.75,19.25,1601:219:3,0.01
Pholis,gunnellus,61.75,19.75,1601:219:4,0.01
Pholis,gunnellus,62.25,17.25,1601:227:1,0.15
Pholis,gunnellus,62.25,17.75,1601:227:2,0.07
Pholis,gunnellus,62.75,17.75,1601:227:4,0.15
Pholis,gunnellus,62.25,18.25,1601:228:1,0.05
Pholis,gunnellus,62.25,18.75,1601:228:2,0.02
Pholis,gunnellus,62.75,18.25,1601:228:3,0.06
Pholis,gunnellus,62.75,18.75,1601:228:4,0.04
Pholis,gunnellus,62.25,19.25,1601:229:1,0.02
Pholis,gunnellus,62.25,19.75,1601:229:2,0.01
Pholis,gunnellus,63.25,18.25,1601:238:1,0.15
Pholis,gunnellus,63.25,18.75,1601:238:2,0.06
Pholis,gunnellus,63.25,19.25,1601:239:1,0.05
Pholis,gunnellus,63.25,19.75,1601:239:2,0.06
Pholis,gunnellus,63.75,19.25,1601:239:3,0.11
Pholis,gunnellus,63.75,19.75,1601:239:4,0.06
Pholis,gunnellus,67.75,13.75,1601:373:4,0.01
Pholis,gunnellus,60.25,20.25,1602:100:1,0.03
Pholis,gunnellus,60.25,20.75,1602:100:2,0.04
Pholis,gunnellus,60.75,20.25,1602:100:3,0.01
Pholis,gunnellus,60.75,20.75,1602:100:4,0.01
Pholis,gunnellus,60.25,21.25,1602:101:1,0.06
Pholis,gunnellus,60.25,21.75,1602:101:2,0.07
Pholis,gunnellus,60.75,21.25,1602:101:3,0.03
Pholis,gunnellus,60.75,21.75,1602:101:4,0.06
Pholis,gunnellus,60.25,22.25,1602:102:1,0.08
Pholis,gunnellus,60.25,22.75,1602:102:2,0.08
Pholis,gunnellus,60.75,22.25,1602:102:3,0.08
Pholis,gunnellus,60.25,23.25,1602:103:1,0.07
Pholis,gunnellus,60.25,23.75,1602:103:2,0.06
Pholis,gunnellus,60.25,24.25,1602:104:1,0.05
Pholis,gunnellus,60.25,24.75,1602:104:2,0.04
Pholis,gunnellus,61.25,21.25,1602:111:1,0.01
Pholis,gunnellus,61.25,21.75,1602:111:2,0.05
Pholis,gunnellus,61.75,21.25,1602:111:3,0.01
Pholis,gunnellus,61.75,21.75,1602:111:4,0.04
Pholis,gunnellus,62.25,20.25,1602:120:1,0.01
Pholis,gunnellus,62.25,20.75,1602:120:2,0.01
Pholis,gunnellus,62.75,20.25,1602:120:3,0.03
Pholis,gunnellus,62.75,20.75,1602:120:4,0.04
Pholis,gunnellus,62.25,21.25,1602:121:1,0.01
Pholis,gunnellus,62.75,21.25,1602:121:3,0.04
Pholis,gunnellus,63.25,20.25,1602:130:1,0.06
Pholis,gunnellus,63.25,20.75,1602:130:2,0.06
